,date,author,twitter_name,text,number_of_likes,number_of_retweets,cleaned_tweet,user_handles,hashtags,links,punct,tokenized_text,tokenizer_noStopw,stemmed_text
969,1643689858000,Andria Morgan,AndriaM58052674,"Researchers use mobile device data to predict #COVID -19 outbreaks
.
.
Nursing and Health Science #conference 2022… https://t.co/tRKBWOCBQ8",0,0,"Researchers use mobile device data to predict  -19 outbreaks
.
.
Nursing and Health Science  2022…",[],"['#COVID', '#conference']",[' https://t.co/tRKBWOCBQ8'],"Researchers use mobile device data to predict  1 outbreaks


Nursing and Health Science  222…","[Researchers, use, mobile, device, data, to, predict,  , 1, outbreaks, 


, Nursing, and, Health, Science,  , 222, …]","['Researchers', 'use', 'mobile', 'device', 'data', 'predict', ' ', '1', 'outbreaks', '\n\n\n', 'Nursing', 'Health', 'Science', ' ', '222', '…']","research use mobil devic data predict   1 outbreak 


 nurs health scienc   222 …"
970,1643689813000,Kirk Dawes QPM,kirkdawes,"Laws are created and established by the government and hold everyone to the same standard. Unlike rules, in most ca… https://t.co/SI4KTIvlVN",0,0,"Laws are created and established by the government and hold everyone to the same standard. Unlike rules, in most ca…",[],[],[' https://t.co/SI4KTIvlVN'],Laws are created and established by the government and hold everyone to the same standard Unlike rules in most ca…,"[Laws, are, created, and, established, by, the, government, and, hold, everyone, to, the, same, standard, Unlike, rules, in, most, ca, …]","['Laws', 'created', 'established', 'government', 'hold', 'standard', 'Unlike', 'rules', '…']",law creat establish govern hold standard unlik rule …
971,1643689757000,Ken Bromfield,KenBromfield1,"@RonFilipkowski If that doesn't work, I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus.… https://t.co/6tsIxT9dp2",0,0,"If that doesn't work, I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus.…",['@RonFilipkowski'],[],[' https://t.co/6tsIxT9dp2'],If that doesnt work I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus…,"[If, that, does, nt, work, I, suggest, standing, in, a, bucket, of, cold, porridge, and, sing, the, Alleluia, Chorus, …]","['nt', 'work', 'suggest', 'standing', 'bucket', 'cold', 'porridge', 'sing', 'Alleluia', 'Chorus', '…']",nt work suggest stand bucket cold porridg sing alleluia choru …
972,1643689603000,Ken Bromfield,KenBromfield1,"@PhillBiker If that doesn't work, I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus. Thi… https://t.co/sy9RQgrT1w",0,0,"If that doesn't work, I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus. Thi…",['@PhillBiker'],[],[' https://t.co/sy9RQgrT1w'],If that doesnt work I suggest standing in a bucket of cold porridge and sing the Alleluia Chorus Thi…,"[If, that, does, nt, work, I, suggest, standing, in, a, bucket, of, cold, porridge, and, sing, the, Alleluia, Chorus, Thi, …]","['nt', 'work', 'suggest', 'standing', 'bucket', 'cold', 'porridge', 'sing', 'Alleluia', 'Chorus', 'Thi', '…']",nt work suggest stand bucket cold porridg sing alleluia choru thi …
973,1643689387000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Usher - Yeah lyrics #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music #musica… https://t.co/o8xDGQmGW9,0,0,Usher - Yeah lyrics         …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france', '#paris', '#covid', '#music', '#musica']",[' https://t.co/o8xDGQmGW9'],Usher  Yeah lyrics         …,"[Usher,  , Yeah, lyrics,         , …]","['Usher', ' ', 'Yeah', 'lyrics', '        ', '…']",usher   yeah lyric          …
974,1643688487000,𝐏𝐌𝐏 🌐 𝐌𝐚𝐠𝐚𝐳𝐢𝐧𝐞,PMPmagToday,"📆#TodayInCOVID | 31-Jan-2022 | @PMPmagToday
Everything you need to understand the #COVID situation in the UK today.… https://t.co/xxCGVcYjIj",1,3,"📆 | 31-Jan-2022 | 
Everything you need to understand the  situation in the UK today.…",['@PMPmagToday'],"['#TodayInCOVID', '#COVID']",[' https://t.co/xxCGVcYjIj'],"📆  31Jan222  
Everything you need to understand the  situation in the UK today…","[📆,  , 31Jan222,  
, Everything, you, need, to, understand, the,  , situation, in, the, UK, today, …]","['📆', ' ', '31Jan222', ' \n', 'need', 'understand', ' ', 'situation', 'UK', 'today', '…']","📆   31jan222  
 need understand   situat uk today …"
975,1643688076000,𝐏𝐌𝐏 🌐 𝐌𝐚𝐠𝐚𝐳𝐢𝐧𝐞,PMPmagToday,"📈 Full Daily UK #COVID19 Charts &amp; Comments via #TodayInCovid: https://t.co/hfb5TSOrDt

🦠 Everything #COVID:… https://t.co/ewtOZ10fZj",1,0,"📈 Full Daily UK  Charts &amp; Comments via :

🦠 Everything :…",[],"['#COVID19', '#TodayInCovid', '#COVID']","[' https://t.co/hfb5TSOrDt', ' https://t.co/ewtOZ10fZj']","📈 Full Daily UK  Charts amp Comments via 

🦠 Everything …","[📈, Full, Daily, UK,  , Charts, amp, Comments, via, 

, 🦠, Everything, …]","['📈', 'Daily', 'UK', ' ', 'Charts', 'amp', 'Comments', '\n\n', '🦠', '…']","📈 daili uk   chart amp comment 

 🦠 …"
976,1643686393000,MartynCooper,MartynCooper,@BorisJohnson is quick to claim credit for things that he had little to do with and then then declare things as *do… https://t.co/EN8VOmLIv6,12,6,is quick to claim credit for things that he had little to do with and then then declare things as *do…,['@BorisJohnson'],[],[' https://t.co/EN8VOmLIv6'],is quick to claim credit for things that he had little to do with and then then declare things as do…,"[is, quick, to, claim, credit, for, things, that, he, had, little, to, do, with, and, then, then, declare, things, as, do, …]","['quick', 'claim', 'credit', 'things', 'little', 'declare', 'things', '…']",quick claim credit thing littl declar thing …
977,1643686212000,Platts Oil,PlattsOil,#ICYMI There's growing optimism that 2022 will turn out to be the strongest year for Asian #oil demand since the ou… https://t.co/k8FZQNvVKC,0,0,There's growing optimism that 2022 will turn out to be the strongest year for Asian  demand since the ou…,[],"['#ICYMI', '#oil']",[' https://t.co/k8FZQNvVKC'],Theres growing optimism that 222 will turn out to be the strongest year for Asian  demand since the ou…,"[There, s, growing, optimism, that, 222, will, turn, out, to, be, the, strongest, year, for, Asian,  , demand, since, the, ou, …]","['s', 'growing', 'optimism', '222', 'turn', 'strongest', 'year', 'Asian', ' ', 'demand', 'ou', '…']",s grow optim 222 turn strongest year asian   demand ou …
978,1643685820000,Dark Politricks RT,darkpoltweeter,"Updated my latest article, edited, fixed some grammar, sorted out some issues, have a read about why the left has g… https://t.co/hFUgXoykqz",0,0,"Updated my latest article, edited, fixed some grammar, sorted out some issues, have a read about why the left has g…",[],[],[' https://t.co/hFUgXoykqz'],Updated my latest article edited fixed some grammar sorted out some issues have a read about why the left has g…,"[Updated, my, latest, article, edited, fixed, some, grammar, sorted, out, some, issues, have, a, read, about, why, the, left, has, g, …]","['Updated', 'latest', 'article', 'edited', 'fixed', 'grammar', 'sorted', 'issues', 'read', 'left', 'g', '…']",updat latest articl edit fix grammar sort issu read left g …
979,1643685786000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying P Diddy - I need a girl Part 2 #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music… https://t.co/JXRTuLqDnK,0,0,P Diddy - I need a girl Part 2        …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france', '#paris', '#covid', '#music']",[' https://t.co/JXRTuLqDnK'],P Diddy  I need a girl Part 2        …,"[P, Diddy,  , I, need, a, girl, Part, 2,        , …]","['P', 'Diddy', ' ', 'need', 'girl', '2', '       ', '…']",p diddi   need girl 2         …
980,1643685714000,Dark Politricks RT,darkpoltweeter,The “Freedom Convoy” of truckers protesting Canada’s vaccine #mandates rolled through southeast Alberta &gt;… https://t.co/xnlQHSojsr,0,0,The “Freedom Convoy” of truckers protesting Canada’s vaccine  rolled through southeast Alberta &gt;…,[],['#mandates'],[' https://t.co/xnlQHSojsr'],The “Freedom Convoy” of truckers protesting Canada’s vaccine  rolled through southeast Alberta gt…,"[The, “, Freedom, Convoy, ”, of, truckers, protesting, Canada, ’s, vaccine,  , rolled, through, southeast, Alberta, gt, …]","['“', 'Freedom', 'Convoy', '”', 'truckers', 'protesting', 'Canada', 'vaccine', ' ', 'rolled', 'southeast', 'Alberta', 'gt', '…']",“ freedom convoy ” trucker protest canada vaccin   roll southeast alberta gt …
981,1643684472000,Greg Donovan,gjdonovan,"So, harvested (donated) organs. 
I, I just can't even. 

#WaitWhat #cdnpoli 

#covid NOT transmitted via organ tran… https://t.co/TANdDo3QAl",0,0,"So, harvested (donated) organs. 
I, I just can't even. 

  

 NOT transmitted via organ tran…",[],"['#WaitWhat', '#cdnpoli', '#covid']",[' https://t.co/TANdDo3QAl'],"So harvested donated organs 
I I just cant even 

  

 NOT transmitted via organ tran…","[So, harvested, donated, organs, 
, I, I, just, ca, nt, even, 

  

 , NOT, transmitted, via, organ, tran, …]","['harvested', 'donated', 'organs', '\n', 'nt', '\n\n  \n\n ', 'transmitted', 'organ', 'tran', '…']","harvest donat organ 
 nt 

  

  transmit organ tran …"
982,1643683497000,TheLevantNewsEnglish,thelevantnewsEN,"UK foreign minister tests positive for Covid-19  #thelevant
#UK
#British_foreign_minister_Liz_Truss
#Covid-19  https://t.co/MJBNWzpfGc",12,5,"UK foreign minister tests positive for Covid-19  

_foreign_minister_Liz_Truss
-19",[],"['#thelevant', '#UK', '#British', '#Covid']",[' https://t.co/MJBNWzpfGc'],"UK foreign minister tests positive for Covid1  

foreignministerLizTruss
1","[UK, foreign, minister, tests, positive, for, Covid1,  

, foreignministerLizTruss, 
, 1]","['UK', 'foreign', 'minister', 'tests', 'positive', 'Covid1', ' \n\n', 'foreignministerLizTruss', '\n', '1']","uk foreign minist test posit covid1  

 foreignministerliztruss 
 1"
983,1643683189000,Gren Gale at PM Results,PM_Results,Read our review of KBee.   A knowledge base is a key requirement for remote work.  KBee can help you build one a lo… https://t.co/iJEVXRbVyg,0,0,Read our review of KBee.   A knowledge base is a key requirement for remote work.  KBee can help you build one a lo…,[],[],[' https://t.co/iJEVXRbVyg'],Read our review of KBee   A knowledge base is a key requirement for remote work  KBee can help you build one a lo…,"[Read, our, review, of, KBee,   , A, knowledge, base, is, a, key, requirement, for, remote, work,  , KBee, can, help, you, build, one, a, lo, …]","['Read', 'review', 'KBee', '  ', 'knowledge', 'base', 'key', 'requirement', 'remote', 'work', ' ', 'KBee', 'help', 'build', 'lo', '…']",read review kbee    knowledg base key requir remot work   kbee help build lo …
984,1643682779000,The Postmaterial Playground,thepostmaterial,"Get this c*nt out, now! Highest #covid deaths in Europe and the 7th highest in the world. Meantime @borisjohnson pa… https://t.co/gzxCfryE0y",0,0,"Get this c*nt out, now! Highest  deaths in Europe and the 7th highest in the world. Meantime  pa…",['@borisjohnson'],['#covid'],[' https://t.co/gzxCfryE0y'],Get this cnt out now Highest  deaths in Europe and the 7th highest in the world Meantime  pa…,"[Get, this, cnt, out, now, Highest,  , deaths, in, Europe, and, the, 7th, highest, in, the, world, Meantime,  , pa, …]","['cnt', 'Highest', ' ', 'deaths', 'Europe', '7th', 'highest', 'world', 'Meantime', ' ', 'pa', '…']",cnt highest   death europ 7th highest world meantim   pa …
985,1643682188000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Ishawna - Mi Belly #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music #musica… https://t.co/pKR7tlczpX,0,0,Ishawna - Mi Belly         …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france', '#paris', '#covid', '#music', '#musica']",[' https://t.co/pKR7tlczpX'],Ishawna  Mi Belly         …,"[Ishawna,  , Mi, Belly,         , …]","['Ishawna', ' ', 'Mi', 'Belly', '        ', '…']",ishawna   mi belli          …
986,1643681110000,NFTfamily,NFTom14,@3dnft_eth @CrazyBearsNFT #covid candy bear ❤️💯 https://t.co/5vDhabvoIM,3,0,_eth   candy bear ❤️💯,"['@3dnft', '@CrazyBearsNFT']",['#covid'],[' https://t.co/5vDhabvoIM'],eth   candy bear ❤️💯,"[eth,   , candy, bear, ❤, ️, 💯]","['eth', '  ', 'candy', 'bear', '❤', '️', '💯']",eth    candi bear ❤ ️ 💯
987,1643680028000,The More You Know,Walk_In_1776,"Did you know?, by @Walk_In_1776 https://t.co/FmXqTCOLwi 

#FactsMatter #COVID #COVID19 https://t.co/c7bjarGc8x",1,0,"Did you know?, by _In_1776",['@Walk'],"['#FactsMatter', '#COVID', '#COVID19']","[' https://t.co/FmXqTCOLwi', ' https://t.co/c7bjarGc8x']",Did you know by In1776,"[Did, you, know, by, In1776]","['know', 'In1776']",know in1776
988,1643678757000,Nik,sassyseizures,"Two Status Epilepticus (prolonged seizures) this week. One bout of covid and a week long hospital stay. 

My body i… https://t.co/y8HOik8c0z",18,2,"Two Status Epilepticus (prolonged seizures) this week. One bout of covid and a week long hospital stay. 

My body i…",[],[],[' https://t.co/y8HOik8c0z'],"Two Status Epilepticus prolonged seizures this week One bout of covid and a week long hospital stay 

My body i…","[Two, Status, Epilepticus, prolonged, seizures, this, week, One, bout, of, covid, and, a, week, long, hospital, stay, 

, My, body, i, …]","['Status', 'Epilepticus', 'prolonged', 'seizures', 'week', 'bout', 'covid', 'week', 'long', 'hospital', 'stay', '\n\n', 'body', '…']","statu epilepticu prolong seizur week bout covid week long hospit stay 

 bodi …"
989,1643678440000,Tim Edwards,PSI_TimEd,Even if #BorisJohnson actually had #Covid it was announced he’d been put in intensive care ‘as a precautionary meas… https://t.co/c0GCIsAh80,1,0,Even if  actually had  it was announced he’d been put in intensive care ‘as a precautionary meas…,[],"['#BorisJohnson', '#Covid']",[' https://t.co/c0GCIsAh80'],Even if  actually had  it was announced he’d been put in intensive care ‘as a precautionary meas…,"[Even, if,  , actually, had,  , it, was, announced, he, ’d, been, put, in, intensive, care, ‘, as, a, precautionary, meas, …]","[' ', 'actually', ' ', 'announced', 'intensive', 'care', '‘', 'precautionary', 'meas', '…']",  actual   announc intens care ‘ precautionari mea …
990,1643677964000,Grabancijaš,grabancijas,"#covid #endgame

#TrudeauIsACoward #TrudeauResign #TrudeauNationalDisgrace #TrudeauHasGotToGo 

Caught right about… https://t.co/EvJdRtZ31e",1,0,Caught right about…,[],"['#covid', '#endgame', '#TrudeauIsACoward', '#TrudeauResign', '#TrudeauNationalDisgrace', '#TrudeauHasGotToGo']",[' https://t.co/EvJdRtZ31e'],Caught right about…,"[Caught, right, about, …]","['Caught', 'right', '…']",caught right …
991,1643675690000,Steve,SteveMc1969,@JRBentley7 @trussliz He's only going so he can pass on the #Covid he got from @trussliz,0,0,He's only going so he can pass on the  he got from,"['@JRBentley7', '@trussliz', '@trussliz']",['#Covid'],[],Hes only going so he can pass on the  he got from,"[He, s, only, going, so, he, can, pass, on, the,  , he, got, from]","['s', 'going', 'pass', ' ', 'got']",s go pass   got
992,1643675519000,GladdyXRP.,GladdyWayne,Still un-Jabbed and still alive couldn’t Lockdown and took the train with no mask. Still alive. 🤷🏽‍♂️.… https://t.co/CxaU6Fhsww,1,0,Still un-Jabbed and still alive couldn’t Lockdown and took the train with no mask. Still alive. 🤷🏽‍♂️.…,[],[],[' https://t.co/CxaU6Fhsww'],Still unJabbed and still alive couldn’t Lockdown and took the train with no mask Still alive 🤷🏽‍♂️…,"[Still, unJabbed, and, still, alive, could, n’t, Lockdown, and, took, the, train, with, no, mask, Still, alive, 🤷, 🏽‍, ♂, ️, …]","['unJabbed', 'alive', 'Lockdown', 'took', 'train', 'mask', 'alive', '🤷', '🏽\u200d', '♂', '️', '…']",unjab aliv lockdown took train mask aliv 🤷 🏽‍ ♂ ️ …
